loc_inst_code,loc_type,x,y,z,width,depth,height,row_num,bay_num,level_num,address_label
A1-01359,A1,14280.0,0.0,1820.0,120.0,650.0,130.0,1,85,15,R01-B085-L15
A1-01360,A1,14280.0,0.0,1950.0,120.0,650.0,130.0,1,85,16,R01-B085-L16
A1-01361,A1,14450.0,0.0,0.0,120.0,650.0,130.0,1,86,1,R01-B086-L01
A1-01362,A1,14450.0,0.0,130.0,120.0,650.0,130.0,1,86,2,R01-B086-L02
A1-01363,A1,14450.0,0.0,260.0,120.0,650.0,130.0,1,86,3,R01-B086-L03
A1-01364,A1,14450.0,0.0,390.0,120.0,650.0,130.0,1,86,4,R01-B086-L04
A1-01365,A1,14450.0,0.0,520.0,120.0,650.0,130.0,1,86,5,R01-B086-L05
A1-01366,A1,14450.0,0.0,650.0,120.0,650.0,130.0,1,86,6,R01-B086-L06
A1-01367,A1,14450.0,0.0,780.0,120.0,650.0,130.0,1,86,7,R01-B086-L07
A1-01368,A1,14450.0,0.0,910.0,120.0,650.0,130.0,1,86,8,R01-B086-L08
A1-01369,A1,14450.0,0.0,1040.0,120.0,650.0,130.0,1,86,9,R01-B086-L09
A1-01370,A1,14450.0,0.0,1170.0,120.0,650.0,130.0,1,86,10,R01-B086-L10
A1-01371,A1,14450.0,0.0,1300.0,120.0,650.0,130.0,1,86,11,R01-B086-L11
A1-01372,A1,14450.0,0.0,1430.0,120.0,650.0,130.0,1,86,12,R01-B086-L12
A1-01373,A1,14450.0,0.0,1560.0,120.0,650.0,130.0,1,86,13,R01-B086-L13
A1-01374,A1,14450.0,0.0,1690.0,120.0,650.0,130.0,1,86,14,R01-B086-L14
A1-01375,A1,14450.0,0.0,1820.0,120.0,650.0,130.0,1,86,15,R01-B086-L15
A1-01376,A1,14450.0,0.0,1950.0,120.0,650.0,130.0,1,86,16,R01-B086-L16
A1-01377,A1,14620.0,0.0,0.0,120.0,650.0,130.0,1,87,1,R01-B087-L01
A1-01378,A1,14620.0,0.0,130.0,120.0,650.0,130.0,1,87,2,R01-B087-L02
A1-01379,A1,14620.0,0.0,260.0,120.0,650.0,130.0,1,87,3,R01-B087-L03
A1-01380,A1,14620.0,0.0,390.0,120.0,650.0,130.0,1,87,4,R01-B087-L04
A1-01381,A1,14620.0,0.0,520.0,120.0,650.0,130.0,1,87,5,R01-B087-L05
A1-01382,A1,14620.0,0.0,650.0,120.0,650.0,130.0,1,87,6,R01-B087-L06
A1-01383,A1,14620.0,0.0,780.0,120.0,650.0,130.0,1,87,7,R01-B087-L07
A1-01384,A1,14620.0,0.0,910.0,120.0,650.0,130.0,1,87,8,R01-B087-L08
A1-01385,A1,14620.0,0.0,1040.0,120.0,650.0,130.0,1,87,9,R01-B087-L09
A1-01386,A1,14620.0,0.0,1170.0,120.0,650.0,130.0,1,87,10,R01-B087-L10
A1-01387,A1,14620.0,0.0,1300.0,120.0,650.0,130.0,1,87,11,R01-B087-L11
A1-01388,A1,14620.0,0.0,1430.0,120.0,650.0,130.0,1,87,12,R01-B087-L12
A1-01389,A1,14620.0,0.0,1560.0,120.0,650.0,130.0,1,87,13,R01-B087-L13
A1-01390,A1,14620.0,0.0,1690.0,120.0,650.0,130.0,1,87,14,R01-B087-L14
A1-01391,A1,14620.0,0.0,1820.0,120.0,650.0,130.0,1,87,15,R01-B087-L15
A1-01392,A1,14620.0,0.0,1950.0,120.0,650.0,130.0,1,87,16,R01-B087-L16
A1-01393,A1,14790.0,0.0,0.0,120.0,650.0,130.0,1,88,1,R01-B088-L01
A1-01394,A1,14790.0,0.0,130.0,120.0,650.0,130.0,1,88,2,R01-B088-L02
A1-01395,A1,14790.0,0.0,260.0,120.0,650.0,130.0,1,88,3,R01-B088-L03
A1-01396,A1,14790.0,0.0,390.0,120.0,650.0,130.0,1,88,4,R01-B088-L04
A1-01397,A1,14790.0,0.0,520.0,120.0,650.0,130.0,1,88,5,R01-B088-L05
A1-01398,A1,14790.0,0.0,650.0,120.0,650.0,130.0,1,88,6,R01-B088-L06
A1-01399,A1,14790.0,0.0,780.0,120.0,650.0,130.0,1,88,7,R01-B088-L07
A1-01400,A1,14790.0,0.0,910.0,120.0,650.0,130.0,1,88,8,R01-B088-L08
A1-01401,A1,14790.0,0.0,1040.0,120.0,650.0,130.0,1,88,9,R01-B088-L09
A1-01402,A1,14790.0,0.0,1170.0,120.0,650.0,130.0,1,88,10,R01-B088-L10
A1-01403,A1,14790.0,0.0,1300.0,120.0,650.0,130.0,1,88,11,R01-B088-L11
A1-01404,A1,14790.0,0.0,1430.0,120.0,650.0,130.0,1,88,12,R01-B088-L12
A1-01405,A1,14790.0,0.0,1560.0,120.0,650.0,130.0,1,88,13,R01-B088-L13
A1-01406,A1,14790.0,0.0,1690.0,120.0,650.0,130.0,1,88,14,R01-B088-L14
A1-01407,A1,14790.0,0.0,1820.0,120.0,650.0,130.0,1,88,15,R01-B088-L15
A1-01408,A1,14790.0,0.0,1950.0,120.0,650.0,130.0,1,88,16,R01-B088-L16
A1-01409,A1,14960.0,0.0,0.0,120.0,650.0,130.0,1,89,1,R01-B089-L01
A1-01410,A1,14960.0,0.0,130.0,120.0,650.0,130.0,1,89,2,R01-B089-L02
A1-01411,A1,14960.0,0.0,260.0,120.0,650.0,130.0,1,89,3,R01-B089-L03
A1-01412,A1,14960.0,0.0,390.0,120.0,650.0,130.0,1,89,4,R01-B089-L04
A1-01413,A1,14960.0,0.0,520.0,120.0,650.0,130.0,1,89,5,R01-B089-L05
A1-01414,A1,14960.0,0.0,650.0,120.0,650.0,130.0,1,89,6,R01-B089-L06
A1-01415,A1,14960.0,0.0,780.0,120.0,650.0,130.0,1,89,7,R01-B089-L07
A1-01416,A1,14960.0,0.0,910.0,120.0,650.0,130.0,1,89,8,R01-B089-L08
A1-01417,A1,14960.0,0.0,1040.0,120.0,650.0,130.0,1,89,9,R01-B089-L09
A1-01418,A1,14960.0,0.0,1170.0,120.0,650.0,130.0,1,89,10,R01-B089-L10
A1-01419,A1,14960.0,0.0,1300.0,120.0,650.0,130.0,1,89,11,R01-B089-L11
A1-01420,A1,14960.0,0.0,1430.0,120.0,650.0,130.0,1,89,12,R01-B089-L12
A1-01421,A1,14960.0,0.0,1560.0,120.0,650.0,130.0,1,89,13,R01-B089-L13
A1-01422,A1,14960.0,0.0,1690.0,120.0,650.0,130.0,1,89,14,R01-B089-L14
A1-01423,A1,14960.0,0.0,1820.0,120.0,650.0,130.0,1,89,15,R01-B089-L15
A1-01424,A1,14960.0,0.0,1950.0,120.0,650.0,130.0,1,89,16,R01-B089-L16
A1-01425,A1,15130.0,0.0,0.0,120.0,650.0,130.0,1,90,1,R01-B090-L01
A1-01426,A1,15130.0,0.0,130.0,120.0,650.0,130.0,1,90,2,R01-B090-L02
A1-01427,A1,15130.0,0.0,260.0,120.0,650.0,130.0,1,90,3,R01-B090-L03
A1-01428,A1,15130.0,0.0,390.0,120.0,650.0,130.0,1,90,4,R01-B090-L04
A1-01429,A1,15130.0,0.0,520.0,120.0,650.0,130.0,1,90,5,R01-B090-L05
A1-01430,A1,15130.0,0.0,650.0,120.0,650.0,130.0,1,90,6,R01-B090-L06
A1-01431,A1,15130.0,0.0,780.0,120.0,650.0,130.0,1,90,7,R01-B090-L07
A1-01432,A1,15130.0,0.0,910.0,120.0,650.0,130.0,1,90,8,R01-B090-L08
A1-01433,A1,15130.0,0.0,1040.0,120.0,650.0,130.0,1,90,9,R01-B090-L09
A1-01434,A1,15130.0,0.0,1170.0,120.0,650.0,130.0,1,90,10,R01-B090-L10
A1-01435,A1,15130.0,0.0,1300.0,120.0,650.0,130.0,1,90,11,R01-B090-L11
A1-01436,A1,15130.0,0.0,1430.0,120.0,650.0,130.0,1,90,12,R01-B090-L12
A1-01437,A1,15130.0,0.0,1560.0,120.0,650.0,130.0,1,90,13,R01-B090-L13
A1-01438,A1,15130.0,0.0,1690.0,120.0,650.0,130.0,1,90,14,R01-B090-L14
A1-01439,A1,15130.0,0.0,1820.0,120.0,650.0,130.0,1,90,15,R01-B090-L15
A1-01440,A1,15130.0,0.0,1950.0,120.0,650.0,130.0,1,90,16,R01-B090-L16
A1-01441,A1,15300.0,0.0,0.0,120.0,650.0,130.0,1,91,1,R01-B091-L01
A1-01442,A1,15300.0,0.0,130.0,120.0,650.0,130.0,1,91,2,R01-B091-L02
A1-01443,A1,15300.0,0.0,260.0,120.0,650.0,130.0,1,91,3,R01-B091-L03
A1-01444,A1,15300.0,0.0,390.0,120.0,650.0,130.0,1,91,4,R01-B091-L04
A1-01445,A1,15300.0,0.0,520.0,120.0,650.0,130.0,1,91,5,R01-B091-L05
A1-01446,A1,15300.0,0.0,650.0,120.0,650.0,130.0,1,91,6,R01-B091-L06
A1-01447,A1,15300.0,0.0,780.0,120.0,650.0,130.0,1,91,7,R01-B091-L07
A1-01448,A1,15300.0,0.0,910.0,120.0,650.0,130.0,1,91,8,R01-B091-L08
A1-01449,A1,15300.0,0.0,1040.0,120.0,650.0,130.0,1,91,9,R01-B091-L09
A1-01450,A1,15300.0,0.0,1170.0,120.0,650.0,130.0,1,91,10,R01-B091-L10
A1-01451,A1,15300.0,0.0,1300.0,120.0,650.0,130.0,1,91,11,R01-B091-L11
A1-01452,A1,15300.0,0.0,1430.0,120.0,650.0,130.0,1,91,12,R01-B091-L12
A1-01453,A1,15300.0,0.0,1560.0,120.0,650.0,130.0,1,91,13,R01-B091-L13
A1-01454,A1,15300.0,0.0,1690.0,120.0,650.0,130.0,1,91,14,R01-B091-L14
A1-01455,A1,15300.0,0.0,1820.0,120.0,650.0,130.0,1,91,15,R01-B091-L15
A1-01456,A1,15300.0,0.0,1950.0,120.0,650.0,130.0,1,91,16,R01-B091-L16
A1-01457,A1,15470.0,0.0,0.0,120.0,650.0,130.0,1,92,1,R01-B092-L01
A1-01458,A1,15470.0,0.0,130.0,120.0,650.0,130.0,1,92,2,R01-B092-L02
A1-01459,A1,15470.0,0.0,260.0,120.0,650.0,130.0,1,92,3,R01-B092-L03
A1-01460,A1,15470.0,0.0,390.0,120.0,650.0,130.0,1,92,4,R01-B092-L04
A1-01461,A1,15470.0,0.0,520.0,120.0,650.0,130.0,1,92,5,R01-B092-L05
A1-01462,A1,15470.0,0.0,650.0,120.0,650.0,130.0,1,92,6,R01-B092-L06
A1-01463,A1,15470.0,0.0,780.0,120.0,650.0,130.0,1,92,7,R01-B092-L07
A1-01464,A1,15470.0,0.0,910.0,120.0,650.0,130.0,1,92,8,R01-B092-L08
A1-01465,A1,15470.0,0.0,1040.0,120.0,650.0,130.0,1,92,9,R01-B092-L09
A1-01466,A1,15470.0,0.0,1170.0,120.0,650.0,130.0,1,92,10,R01-B092-L10
A1-01467,A1,15470.0,0.0,1300.0,120.0,650.0,130.0,1,92,11,R01-B092-L11
A1-01468,A1,15470.0,0.0,1430.0,120.0,650.0,130.0,1,92,12,R01-B092-L12
A1-01469,A1,15470.0,0.0,1560.0,120.0,650.0,130.0,1,92,13,R01-B092-L13
A1-01470,A1,15470.0,0.0,1690.0,120.0,650.0,130.0,1,92,14,R01-B092-L14
A1-01471,A1,15470.0,0.0,1820.0,120.0,650.0,130.0,1,92,15,R01-B092-L15
A1-01472,A1,15470.0,0.0,1950.0,120.0,650.0,130.0,1,92,16,R01-B092-L16
A1-01473,A1,15640.0,0.0,0.0,120.0,650.0,130.0,1,93,1,R01-B093-L01
A1-01474,A1,15640.0,0.0,130.0,120.0,650.0,130.0,1,93,2,R01-B093-L02
A1-01475,A1,15640.0,0.0,260.0,120.0,650.0,130.0,1,93,3,R01-B093-L03
A1-01476,A1,15640.0,0.0,390.0,120.0,650.0,130.0,1,93,4,R01-B093-L04
A1-01477,A1,15640.0,0.0,520.0,120.0,650.0,130.0,1,93,5,R01-B093-L05
A1-01478,A1,15640.0,0.0,650.0,120.0,650.0,130.0,1,93,6,R01-B093-L06
A1-01479,A1,15640.0,0.0,780.0,120.0,650.0,130.0,1,93,7,R01-B093-L07
A1-01480,A1,15640.0,0.0,910.0,120.0,650.0,130.0,1,93,8,R01-B093-L08
A1-01481,A1,15640.0,0.0,1040.0,120.0,650.0,130.0,1,93,9,R01-B093-L09
A1-01482,A1,15640.0,0.0,1170.0,120.0,650.0,130.0,1,93,10,R01-B093-L10
A1-01483,A1,15640.0,0.0,1300.0,120.0,650.0,130.0,1,93,11,R01-B093-L11
A1-01484,A1,15640.0,0.0,1430.0,120.0,650.0,130.0,1,93,12,R01-B093-L12
A1-01485,A1,15640.0,0.0,1560.0,120.0,650.0,130.0,1,93,13,R01-B093-L13
A1-01486,A1,15640.0,0.0,1690.0,120.0,650.0,130.0,1,93,14,R01-B093-L14
A1-01487,A1,15640.0,0.0,1820.0,120.0,650.0,130.0,1,93,15,R01-B093-L15
A1-01488,A1,15640.0,0.0,1950.0,120.0,650.0,130.0,1,93,16,R01-B093-L16
A1-01489,A1,15810.0,0.0,0.0,120.0,650.0,130.0,1,94,1,R01-B094-L01
A1-01490,A1,15810.0,0.0,130.0,120.0,650.0,130.0,1,94,2,R01-B094-L02
A1-01491,A1,15810.0,0.0,260.0,120.0,650.0,130.0,1,94,3,R01-B094-L03
A1-01492,A1,15810.0,0.0,390.0,120.0,650.0,130.0,1,94,4,R01-B094-L04
A1-01493,A1,15810.0,0.0,520.0,120.0,650.0,130.0,1,94,5,R01-B094-L05
A1-01494,A1,15810.0,0.0,650.0,120.0,650.0,130.0,1,94,6,R01-B094-L06
A1-01495,A1,15810.0,0.0,780.0,120.0,650.0,130.0,1,94,7,R01-B094-L07
A1-01496,A1,15810.0,0.0,910.0,120.0,650.0,130.0,1,94,8,R01-B094-L08
A1-01497,A1,15810.0,0.0,1040.0,120.0,650.0,130.0,1,94,9,R01-B094-L09
A1-01498,A1,15810.0,0.0,1170.0,120.0,650.0,130.0,1,94,10,R01-B094-L10
A1-01499,A1,15810.0,0.0,1300.0,120.0,650.0,130.0,1,94,11,R01-B094-L11
A1-01500,A1,15810.0,0.0,1430.0,120.0,650.0,130.0,1,94,12,R01-B094-L12
A1-01501,A1,15810.0,0.0,1560.0,120.0,650.0,130.0,1,94,13,R01-B094-L13
A1-01502,A1,15810.0,0.0,1690.0,120.0,650.0,130.0,1,94,14,R01-B094-L14
A1-01503,A1,15810.0,0.0,1820.0,120.0,650.0,130.0,1,94,15,R01-B094-L15
A1-01504,A1,15810.0,0.0,1950.0,120.0,650.0,130.0,1,94,16,R01-B094-L16
A1-01505,A1,15980.0,0.0,0.0,120.0,650.0,130.0,1,95,1,R01-B095-L01
A1-01506,A1,15980.0,0.0,130.0,120.0,650.0,130.0,1,95,2,R01-B095-L02
A1-01507,A1,15980.0,0.0,260.0,120.0,650.0,130.0,1,95,3,R01-B095-L03
A1-01508,A1,15980.0,0.0,390.0,120.0,650.0,130.0,1,95,4,R01-B095-L04
A1-01509,A1,15980.0,0.0,520.0,120.0,650.0,130.0,1,95,5,R01-B095-L05
A1-01510,A1,15980.0,0.0,650.0,120.0,650.0,130.0,1,95,6,R01-B095-L06
A1-01511,A1,15980.0,0.0,780.0,120.0,650.0,130.0,1,95,7,R01-B095-L07
A1-01512,A1,15980.0,0.0,910.0,120.0,650.0,130.0,1,95,8,R01-B095-L08
A1-01513,A1,15980.0,0.0,1040.0,120.0,650.0,130.0,1,95,9,R01-B095-L09
A1-01514,A1,15980.0,0.0,1170.0,120.0,650.0,130.0,1,95,10,R01-B095-L10
A1-01515,A1,15980.0,0.0,1300.0,120.0,650.0,130.0,1,95,11,R01-B095-L11
A1-01516,A1,15980.0,0.0,1430.0,120.0,650.0,130.0,1,95,12,R01-B095-L12
A1-01517,A1,15980.0,0.0,1560.0,120.0,650.0,130.0,1,95,13,R01-B095-L13
A1-01518,A1,15980.0,0.0,1690.0,120.0,650.0,130.0,1,95,14,R01-B095-L14
A1-01519,A1,15980.0,0.0,1820.0,120.0,650.0,130.0,1,95,15,R01-B095-L15
A1-01520,A1,15980.0,0.0,1950.0,120.0,650.0,130.0,1,95,16,R01-B095-L16
A1-01521,A1,16150.0,0.0,0.0,120.0,650.0,130.0,1,96,1,R01-B096-L01
A1-01522,A1,16150.0,0.0,130.0,120.0,650.0,130.0,1,96,2,R01-B096-L02
A1-01523,A1,16150.0,0.0,260.0,120.0,650.0,130.0,1,96,3,R01-B096-L03
A1-01524,A1,16150.0,0.0,390.0,120.0,650.0,130.0,1,96,4,R01-B096-L04
A1-01525,A1,16150.0,0.0,520.0,120.0,650.0,130.0,1,96,5,R01-B096-L05
A1-01526,A1,16150.0,0.0,650.0,120.0,650.0,130.0,1,96,6,R01-B096-L06
A1-01527,A1,16150.0,0.0,780.0,120.0,650.0,130.0,1,96,7,R01-B096-L07
A1-01528,A1,16150.0,0.0,910.0,120.0,650.0,130.0,1,96,8,R01-B096-L08
A1-01529,A1,16150.0,0.0,1040.0,120.0,650.0,130.0,1,96,9,R01-B096-L09
A1-01530,A1,16150.0,0.0,1170.0,120.0,650.0,130.0,1,96,10,R01-B096-L10
A1-01531,A1,16150.0,0.0,1300.0,120.0,650.0,130.0,1,96,11,R01-B096-L11
A1-01532,A1,16150.0,0.0,1430.0,120.0,650.0,130.0,1,96,12,R01-B096-L12
A1-01533,A1,16150.0,0.0,1560.0,120.0,650.0,130.0,1,96,13,R01-B096-L13
A1-01534,A1,16150.0,0.0,1690.0,120.0,650.0,130.0,1,96,14,R01-B096-L14
A1-01535,A1,16150.0,0.0,1820.0,120.0,650.0,130.0,1,96,15,R01-B096-L15
A1-01536,A1,16150.0,0.0,1950.0,120.0,650.0,130.0,1,96,16,R01-B096-L16
A1-01537,A1,16320.0,0.0,0.0,120.0,650.0,130.0,1,97,1,R01-B097-L01
A1-01538,A1,16320.0,0.0,130.0,120.0,650.0,130.0,1,97,2,R01-B097-L02
A1-01539,A1,16320.0,0.0,260.0,120.0,650.0,130.0,1,97,3,R01-B097-L03
A1-01540,A1,16320.0,0.0,390.0,120.0,650.0,130.0,1,97,4,R01-B097-L04
A1-01541,A1,16320.0,0.0,520.0,120.0,650.0,130.0,1,97,5,R01-B097-L05
A1-01542,A1,16320.0,0.0,650.0,120.0,650.0,130.0,1,97,6,R01-B097-L06
A1-01543,A1,16320.0,0.0,780.0,120.0,650.0,130.0,1,97,7,R01-B097-L07
A1-01544,A1,16320.0,0.0,910.0,120.0,650.0,130.0,1,97,8,R01-B097-L08
A1-01545,A1,16320.0,0.0,1040.0,120.0,650.0,130.0,1,97,9,R01-B097-L09
A1-01546,A1,16320.0,0.0,1170.0,120.0,650.0,130.0,1,97,10,R01-B097-L10
A1-01547,A1,16320.0,0.0,1300.0,120.0,650.0,130.0,1,97,11,R01-B097-L11
A1-01548,A1,16320.0,0.0,1430.0,120.0,650.0,130.0,1,97,12,R01-B097-L12
A1-01549,A1,16320.0,0.0,1560.0,120.0,650.0,130.0,1,97,13,R01-B097-L13
A1-01550,A1,16320.0,0.0,1690.0,120.0,650.0,130.0,1,97,14,R01-B097-L14
A1-01551,A1,16320.0,0.0,1820.0,120.0,650.0,130.0,1,97,15,R01-B097-L15
A1-01552,A1,16320.0,0.0,1950.0,120.0,650.0,130.0,1,97,16,R01-B097-L16
A1-01553,A1,16490.0,0.0,0.0,120.0,650.0,130.0,1,98,1,R01-B098-L01
A1-01554,A1,16490.0,0.0,130.0,120.0,650.0,130.0,1,98,2,R01-B098-L02
A1-01555,A1,16490.0,0.0,260.0,120.0,650.0,130.0,1,98,3,R01-B098-L03
A1-01556,A1,16490.0,0.0,390.0,120.0,650.0,130.0,1,98,4,R01-B098-L04
A1-01557,A1,16490.0,0.0,520.0,120.0,650.0,130.0,1,98,5,R01-B098-L05
A1-01558,A1,16490.0,0.0,650.0,120.0,650.0,130.0,1,98,6,R01-B098-L06
A1-01559,A1,16490.0,0.0,780.0,120.0,650.0,130.0,1,98,7,R01-B098-L07
A1-01560,A1,16490.0,0.0,910.0,120.0,650.0,130.0,1,98,8,R01-B098-L08
A1-01561,A1,16490.0,0.0,1040.0,120.0,650.0,130.0,1,98,9,R01-B098-L09
A1-01562,A1,16490.0,0.0,1170.0,120.0,650.0,130.0,1,98,10,R01-B098-L10
A1-01563,A1,16490.0,0.0,1300.0,120.0,650.0,130.0,1,98,11,R01-B098-L11
A1-01564,A1,16490.0,0.0,1430.0,120.0,650.0,130.0,1,98,12,R01-B098-L12
A1-01565,A1,16490.0,0.0,1560.0,120.0,650.0,130.0,1,98,13,R01-B098-L13
A1-01566,A1,16490.0,0.0,1690.0,120.0,650.0,130.0,1,98,14,R01-B098-L14
A1-01567,A1,16490.0,0.0,1820.0,120.0,650.0,130.0,1,98,15,R01-B098-L15
A1-01568,A1,16490.0,0.0,1950.0,120.0,650.0,130.0,1,98,16,R01-B098-L16
A1-01569,A1,16660.0,0.0,0.0,120.0,650.0,130.0,1,99,1,R01-B099-L01
A1-01570,A1,16660.0,0.0,130.0,120.0,650.0,130.0,1,99,2,R01-B099-L02
A1-01571,A1,16660.0,0.0,260.0,120.0,650.0,130.0,1,99,3,R01-B099-L03
A1-01572,A1,16660.0,0.0,390.0,120.0,650.0,130.0,1,99,4,R01-B099-L04
A1-01573,A1,16660.0,0.0,520.0,120.0,650.0,130.0,1,99,5,R01-B099-L05
A1-01574,A1,16660.0,0.0,650.0,120.0,650.0,130.0,1,99,6,R01-B099-L06
A1-01575,A1,16660.0,0.0,780.0,120.0,650.0,130.0,1,99,7,R01-B099-L07
A1-01576,A1,16660.0,0.0,910.0,120.0,650.0,130.0,1,99,8,R01-B099-L08
A1-01577,A1,16660.0,0.0,1040.0,120.0,650.0,130.0,1,99,9,R01-B099-L09
A1-01578,A1,16660.0,0.0,1170.0,120.0,650.0,130.0,1,99,10,R01-B099-L10
A1-01579,A1,16660.0,0.0,1300.0,120.0,650.0,130.0,1,99,11,R01-B099-L11
A1-01580,A1,16660.0,0.0,1430.0,120.0,650.0,130.0,1,99,12,R01-B099-L12
A1-01581,A1,16660.0,0.0,1560.0,120.0,650.0,130.0,1,99,13,R01-B099-L13
A1-01582,A1,16660.0,0.0,1690.0,120.0,650.0,130.0,1,99,14,R01-B099-L14
A1-01583,A1,16660.0,0.0,1820.0,120.0,650.0,130.0,1,99,15,R01-B099-L15
A1-01584,A1,16660.0,0.0,1950.0,120.0,650.0,130.0,1,99,16,R01-B099-L16
A1-01585,A1,16830.0,0.0,0.0,120.0,650.0,130.0,1,100,1,R01-B100-L01
A1-01586,A1,16830.0,0.0,130.0,120.0,650.0,130.0,1,100,2,R01-B100-L02
A1-01587,A1,16830.0,0.0,260.0,120.0,650.0,130.0,1,100,3,R01-B100-L03
A1-01588,A1,16830.0,0.0,390.0,120.0,650.0,130.0,1,100,4,R01-B100-L04
A1-01589,A1,16830.0,0.0,520.0,120.0,650.0,130.0,1,100,5,R01-B100-L05
A1-01590,A1,16830.0,0.0,650.0,120.0,650.0,130.0,1,100,6,R01-B100-L06
A1-01591,A1,16830.0,0.0,780.0,120.0,650.0,130.0,1,100,7,R01-B100-L07
A1-01592,A1,16830.0,0.0,910.0,120.0,650.0,130.0,1,100,8,R01-B100-L08
A1-01593,A1,16830.0,0.0,1040.0,120.0,650.0,130.0,1,100,9,R01-B100-L09
A1-01594,A1,16830.0,0.0,1170.0,120.0,650.0,130.0,1,100,10,R01-B100-L10
A1-01595,A1,16830.0,0.0,1300.0,120.0,650.0,130.0,1,100,11,R01-B100-L11
A1-01596,A1,16830.0,0.0,1430.0,120.0,650.0,130.0,1,100,12,R01-B100-L12
A1-01597,A1,16830.0,0.0,1560.0,120.0,650.0,130.0,1,100,13,R01-B100-L13
A1-01598,A1,16830.0,0.0,1690.0,120.0,650.0,130.0,1,100,14,R01-B100-L14
A1-01599,A1,16830.0,0.0,1820.0,120.0,650.0,130.0,1,100,15,R01-B100-L15
A1-01600,A1,16830.0,0.0,1950.0,120.0,650.0,130.0,1,100,16,R01-B100-L16
A1-01601,A1,17000.0,0.0,0.0,120.0,650.0,130.0,1,101,1,R01-B101-L01
A1-01602,A1,17000.0,0.0,130.0,120.0,650.0,130.0,1,101,2,R01-B101-L02
A1-01603,A1,17000.0,0.0,260.0,120.0,650.0,130.0,1,101,3,R01-B101-L03
A1-01604,A1,17000.0,0.0,390.0,120.0,650.0,130.0,1,101,4,R01-B101-L04
A1-01605,A1,17000.0,0.0,520.0,120.0,650.0,130.0,1,101,5,R01-B101-L05
A1-01606,A1,17000.0,0.0,650.0,120.0,650.0,130.0,1,101,6,R01-B101-L06
A1-01607,A1,17000.0,0.0,780.0,120.0,650.0,130.0,1,101,7,R01-B101-L07
A1-01608,A1,17000.0,0.0,910.0,120.0,650.0,130.0,1,101,8,R01-B101-L08
A1-01609,A1,17000.0,0.0,1040.0,120.0,650.0,130.0,1,101,9,R01-B101-L09
A1-01610,A1,17000.0,0.0,1170.0,120.0,650.0,130.0,1,101,10,R01-B101-L10
A1-01611,A1,17000.0,0.0,1300.0,120.0,650.0,130.0,1,101,11,R01-B101-L11
A1-01612,A1,17000.0,0.0,1430.0,120.0,650.0,130.0,1,101,12,R01-B101-L12
A1-01613,A1,17000.0,0.0,1560.0,120.0,650.0,130.0,1,101,13,R01-B101-L13
A1-01614,A1,17000.0,0.0,1690.0,120.0,650.0,130.0,1,101,14,R01-B101-L14
A1-01615,A1,17000.0,0.0,1820.0,120.0,650.0,130.0,1,101,15,R01-B101-L15
A1-01616,A1,17000.0,0.0,1950.0,120.0,650.0,130.0,1,101,16,R01-B101-L16
A1-01617,A1,17170.0,0.0,0.0,120.0,650.0,130.0,1,102,1,R01-B102-L01
A1-01618,A1,17170.0,0.0,130.0,120.0,650.0,130.0,1,102,2,R01-B102-L02
A1-01619,A1,17170.0,0.0,260.0,120.0,650.0,130.0,1,102,3,R01-B102-L03
A1-01620,A1,17170.0,0.0,390.0,120.0,650.0,130.0,1,102,4,R01-B102-L04
A1-01621,A1,17170.0,0.0,520.0,120.0,650.0,130.0,1,102,5,R01-B102-L05
A1-01622,A1,17170.0,0.0,650.0,120.0,650.0,130.0,1,102,6,R01-B102-L06
A1-01623,A1,17170.0,0.0,780.0,120.0,650.0,130.0,1,102,7,R01-B102-L07
A1-01624,A1,17170.0,0.0,910.0,120.0,650.0,130.0,1,102,8,R01-B102-L08
A1-01625,A1,17170.0,0.0,1040.0,120.0,650.0,130.0,1,102,9,R01-B102-L09
A1-01626,A1,17170.0,0.0,1170.0,120.0,650.0,130.0,1,102,10,R01-B102-L10
A1-01627,A1,17170.0,0.0,1300.0,120.0,650.0,130.0,1,102,11,R01-B102-L11
A1-01628,A1,17170.0,0.0,1430.0,120.0,650.0,130.0,1,102,12,R01-B102-L12
A1-01629,A1,17170.0,0.0,1560.0,120.0,650.0,130.0,1,102,13,R01-B102-L13
A1-01630,A1,17170.0,0.0,1690.0,120.0,650.0,130.0,1,102,14,R01-B102-L14
A1-01631,A1,17170.0,0.0,1820.0,120.0,650.0,130.0,1,102,15,R01-B102-L15
A1-01632,A1,17170.0,0.0,1950.0,120.0,650.0,130.0,1,102,16,R01-B102-L16
A1-01633,A1,17340.0,0.0,0.0,120.0,650.0,130.0,1,103,1,R01-B103-L01
A1-01634,A1,17340.0,0.0,130.0,120.0,650.0,130.0,1,103,2,R01-B103-L02
A1-01635,A1,17340.0,0.0,260.0,120.0,650.0,130.0,1,103,3,R01-B103-L03
A1-01636,A1,17340.0,0.0,390.0,120.0,650.0,130.0,1,103,4,R01-B103-L04
A1-01637,A1,17340.0,0.0,520.0,120.0,650.0,130.0,1,103,5,R01-B103-L05
A1-01638,A1,17340.0,0.0,650.0,120.0,650.0,130.0,1,103,6,R01-B103-L06
A1-01639,A1,17340.0,0.0,780.0,120.0,650.0,130.0,1,103,7,R01-B103-L07
A1-01640,A1,17340.0,0.0,910.0,120.0,650.0,130.0,1,103,8,R01-B103-L08
