loc_inst_code,LOCATION_TYPE,ITEM_ID,QTY_ALLOCATED,MAX_UNITS,GRID_X,GRID_Y,GRID_Z,FULL_LAYERS,PARTIAL_UNITS,ORIENT_X_MM,ORIENT_Y_MM,ORIENT_Z_MM,LOCATION_VOL_MM3,LOCATION_VOL_M3,STORED_VOL_M3,UTILIZATION_PCT
A3-00126,A3,77985272,1,1,1,1,1,1,0,263.1,451.5,181.9,42768000.0,0.0,0.0,50.5
A3-00127,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00128,A3,24555860,27,27,1,9,3,3,0,200.2,69.2,78.9,42768000.0,0.0,0.0,69.0
A3-00129,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-00130,A3,54580490,13,27,1,9,3,1,4,180.9,68.1,68.1,42768000.0,0.0,0.0,25.5
A3-00131,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00132,A3,73161605,1,48,3,8,2,0,1,82.3,82.3,82.3,42768000.0,0.0,0.0,1.3
A3-00136,A3,79107037,1,12,1,4,3,0,1,136.5,136.5,74.3,42768000.0,0.0,0.0,3.2
A3-00138,A3,71475116,2,2,1,1,2,2,0,258.1,398.0,87.7,42768000.0,0.0,0.0,42.1
A3-00142,A3,37347901,8,8,2,2,2,2,0,104.9,296.5,104.9,42768000.0,0.0,0.0,61.0
A3-00144,A3,38958370,12,12,1,12,1,1,0,267.7,52.9,196.9,42768000.0,0.0,0.0,78.2
A3-00146,A3,41303262,10,10,2,1,5,5,0,125.5,502.0,47.8,42768000.0,0.0,0.0,70.4
A3-00148,A3,64324919,5,16,4,4,1,0,5,65.4,162.3,152.7,42768000.0,0.0,0.0,18.9
A3-00150,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00152,A3,99237492,4,6,1,6,1,0,4,197.0,96.3,172.1,42768000.0,0.0,0.0,30.5
A3-00153,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00154,A3,30388268,2,8,1,4,2,0,2,205.7,156.8,91.0,42768000.0,0.0,0.0,13.7
A3-00155,A3,89287417,15,48,3,8,2,0,15,80.2,80.2,80.2,42768000.0,0.0,0.0,18.1
A3-00156,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00158,A3,47267163,1,1,1,1,1,1,0,137.7,550.9,137.7,42768000.0,0.0,0.0,24.4
A3-00159,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00160,A3,19780058,1,48,3,8,2,0,1,88.8,80.9,88.8,42768000.0,0.0,0.0,1.5
A3-00161,A3,62755039,1,1,1,1,1,1,0,143.8,464.1,143.8,42768000.0,0.0,0.0,22.4
A3-00162,A3,83183987,2,120,4,10,3,0,2,62.7,62.7,62.7,42768000.0,0.0,0.0,1.2
A3-00163,A3,54112153,2,8,1,4,2,0,2,245.2,151.0,111.5,42768000.0,0.0,0.0,19.3
A3-00164,A3,70094409,1,4,2,1,2,0,1,90.7,362.9,90.7,42768000.0,0.0,0.0,7.0
A3-00165,A3,75814028,1,1,1,1,1,1,0,261.5,438.4,140.5,42768000.0,0.0,0.0,37.7
A3-00166,A3,26351500,1,12,1,6,2,0,1,196.1,96.9,96.9,42768000.0,0.0,0.0,4.3
A3-00167,A3,73812162,1,36,1,9,4,0,1,200.2,72.0,58.0,42768000.0,0.0,0.0,2.0
A3-00168,A3,87462506,1,1,1,1,1,1,0,165.8,508.6,165.8,42768000.0,0.0,0.0,32.7
A3-00169,A3,71707785,2,2,1,2,1,1,0,177.2,300.8,227.9,42768000.0,0.0,0.0,56.8
A3-00170,A3,44233990,6,8,1,4,2,1,2,140.7,140.7,95.8,42768000.0,0.0,0.0,26.6
A3-00171,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00172,A3,56775560,2,7,1,7,1,0,2,207.7,92.2,190.5,42768000.0,0.0,0.0,17.1
A3-00173,A3,19576848,1,12,1,3,4,0,1,166.6,166.6,56.5,42768000.0,0.0,0.0,3.7
A3-00174,A3,92747668,7,7,1,7,1,1,0,181.8,93.9,165.9,42768000.0,0.0,0.0,46.4
A3-00175,A3,68450299,1,14,2,7,1,0,1,133.4,90.2,222.3,42768000.0,0.0,0.0,6.3
A3-00178,A3,12860837,4,20,1,4,5,1,0,217.4,137.6,47.6,42768000.0,0.0,0.0,13.3
A3-00179,A3,12183238,12,12,3,4,1,1,0,83.7,149.7,149.7,42768000.0,0.0,0.0,52.6
A3-00180,A3,22837967,1,1,1,1,1,1,0,155.6,346.1,230.8,42768000.0,0.0,0.0,29.1
A3-00181,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00183,A3,26445442,9,14,1,7,2,1,2,262.3,85.2,96.1,42768000.0,0.0,0.0,45.2
A3-00184,A3,11843910,29,54,2,9,3,1,11,116.1,71.5,76.4,42768000.0,0.0,0.0,43.0
A3-00187,A3,25592287,1,2,2,1,1,0,1,125.0,500.1,125.0,42768000.0,0.0,0.0,18.3
A3-00188,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00189,A3,62755039,1,1,1,1,1,1,0,143.8,464.1,143.8,42768000.0,0.0,0.0,22.4
A3-00190,A3,81227104,1,4,2,2,1,0,1,96.5,310.9,209.6,42768000.0,0.0,0.0,14.7
A3-00191,A3,31363497,2,2,2,1,1,1,0,92.5,548.0,176.8,42768000.0,0.0,0.0,41.9
A3-00192,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00195,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00196,A3,61395411,8,48,3,8,2,0,8,80.2,80.2,80.2,42768000.0,0.0,0.0,9.6
A3-00197,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A3-00200,A3,58286848,2,2,1,2,1,1,0,181.2,315.8,235.2,42768000.0,0.0,0.0,62.9
A3-00202,A3,67557282,1,10,5,1,2,0,1,45.1,361.5,99.9,42768000.0,0.0,0.0,3.8
A3-00203,A3,82416544,13,13,1,13,1,1,0,267.1,48.8,177.0,42768000.0,0.0,0.0,70.1
A3-00208,A3,19255527,9,9,1,9,1,1,0,262.3,67.5,183.2,42768000.0,0.0,0.0,68.3
A3-00209,A3,62320368,2,2,2,1,1,1,0,127.2,388.3,153.8,42768000.0,0.0,0.0,35.5
A3-00210,A3,32334896,12,12,1,6,2,2,0,240.7,102.6,113.5,42768000.0,0.0,0.0,78.6
A3-00211,A3,35150800,1,30,2,5,3,0,1,122.6,122.6,66.4,42768000.0,0.0,0.0,2.3
A3-00213,A3,29628294,1,12,1,3,4,0,1,229.6,183.5,58.6,42768000.0,0.0,0.0,5.8
A3-00215,A3,58000046,1,3,3,1,1,0,1,68.9,563.5,166.4,42768000.0,0.0,0.0,15.1
A3-00216,A3,69386384,2,2,1,2,1,1,0,143.5,283.2,143.5,42768000.0,0.0,0.0,27.3
A3-00217,A3,58675318,20,20,4,5,1,1,0,65.9,131.8,206.5,42768000.0,0.0,0.0,83.9
A3-00219,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A3-00220,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00221,A3,98362969,2,2,1,2,1,1,0,141.1,293.4,141.1,42768000.0,0.0,0.0,27.3
A3-00222,A3,20520806,6,6,1,6,1,1,0,208.0,107.7,178.0,42768000.0,0.0,0.0,55.9
A3-00224,A3,68680187,28,28,7,4,1,1,0,37.5,146.0,146.0,42768000.0,0.0,0.0,52.3
A3-00225,A3,88287546,30,30,1,10,3,3,0,261.3,65.3,65.3,42768000.0,0.0,0.0,78.2
A3-00230,A3,22970479,3,72,3,8,3,0,3,74.8,74.8,74.8,42768000.0,0.0,0.0,2.9
A3-00236,A3,60074648,2,12,1,4,3,0,2,136.9,136.9,73.4,42768000.0,0.0,0.0,6.4
A3-00238,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00239,A3,66022646,1,1,1,1,1,1,0,144.9,474.4,175.3,42768000.0,0.0,0.0,28.2
A3-00242,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00243,A3,79821886,2,3,3,1,1,0,2,69.2,388.4,170.8,42768000.0,0.0,0.0,21.5
A3-00245,A3,32048079,6,6,3,2,1,1,0,79.3,284.5,179.1,42768000.0,0.0,0.0,56.7
A3-00246,A3,69139815,2,36,1,6,6,0,2,249.2,99.6,38.9,42768000.0,0.0,0.0,4.5
A3-00249,A3,45903314,22,22,2,11,1,1,0,134.3,59.2,239.5,42768000.0,0.0,0.0,98.0
A3-00250,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00251,A3,82601323,4,4,2,2,1,1,0,123.7,301.6,126.9,42768000.0,0.0,0.0,44.3
A3-00252,A3,25851877,5,8,2,2,2,1,1,101.8,306.1,115.7,42768000.0,0.0,0.0,42.1
A3-00253,A3,73158571,1,1,1,1,1,1,0,136.1,644.8,176.7,42768000.0,0.0,0.0,36.3
A3-00254,A3,54001482,1,18,3,6,1,0,1,87.9,101.5,230.0,42768000.0,0.0,0.0,4.8
A3-00255,A3,88287546,30,30,1,10,3,3,0,261.3,65.3,65.3,42768000.0,0.0,0.0,78.2
A3-00257,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00259,A3,31363497,2,2,2,1,1,1,0,92.5,548.0,176.8,42768000.0,0.0,0.0,41.9
A3-00261,A3,11533758,8,8,1,4,2,2,0,163.1,150.3,92.4,42768000.0,0.0,0.0,42.4
A3-00262,A3,47986533,24,24,6,4,1,1,0,40.7,142.1,227.1,42768000.0,0.0,0.0,73.7
A3-00264,A3,75761643,1,4,4,1,1,0,1,57.6,483.2,162.4,42768000.0,0.0,0.0,10.6
A3-00267,A3,22917958,36,325,5,13,5,0,36,47.5,47.5,47.5,42768000.0,0.0,0.0,9.0
A3-00268,A3,62570098,2,4,2,2,1,0,2,111.9,319.8,198.4,42768000.0,0.0,0.0,33.2
A3-00269,A3,37537330,1,16,4,4,1,0,1,67.2,137.8,198.1,42768000.0,0.0,0.0,4.3
A3-00270,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-00271,A3,22837967,1,1,1,1,1,1,0,155.6,346.1,230.8,42768000.0,0.0,0.0,29.1
A3-00272,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-00274,A3,49901446,12,12,1,6,2,2,0,207.1,108.0,113.4,42768000.0,0.0,0.0,71.2
A3-00275,A3,65676741,1,1,1,1,1,1,0,256.6,456.3,192.9,42768000.0,0.0,0.0,52.8
A3-00276,A3,19820314,2,2,2,1,1,1,0,107.8,419.1,175.7,42768000.0,0.0,0.0,37.1
A3-00277,A3,99915836,1,1,1,1,1,1,0,264.0,477.5,168.0,42768000.0,0.0,0.0,49.5
A3-00279,A3,77126160,2,2,2,1,1,1,0,130.6,440.9,130.6,42768000.0,0.0,0.0,35.2
A3-00281,A3,29180763,10,84,3,7,4,0,10,84.8,84.8,54.9,42768000.0,0.0,0.0,9.2
A3-00284,A3,19820314,2,2,2,1,1,1,0,107.8,419.1,175.7,42768000.0,0.0,0.0,37.1
A3-00285,A3,78300903,1,9,1,3,3,0,1,235.8,178.3,77.8,42768000.0,0.0,0.0,7.6
A3-00286,A3,41105481,1,3,3,1,1,0,1,70.0,477.6,198.5,42768000.0,0.0,0.0,15.5
A3-00287,A3,68832013,2,40,2,5,4,0,2,134.2,125.4,51.0,42768000.0,0.0,0.0,4.0
A3-00288,A3,24385735,4,4,2,1,2,2,0,119.2,338.6,119.2,42768000.0,0.0,0.0,45.0
A3-00289,A3,45484095,1,3,3,1,1,0,1,69.8,508.1,196.0,42768000.0,0.0,0.0,16.3
A3-00291,A3,17174581,1,1,1,1,1,1,0,138.9,377.0,169.7,42768000.0,0.0,0.0,20.8
A3-00292,A3,23215957,10,10,1,5,2,2,0,226.5,120.9,114.5,42768000.0,0.0,0.0,73.3
A3-00294,A3,62090052,6,8,1,4,2,1,2,192.3,140.4,108.3,42768000.0,0.0,0.0,41.0
A3-00296,A3,14015565,29,84,3,7,4,1,8,88.4,88.4,58.0,42768000.0,0.0,0.0,30.7
A3-00297,A3,28249231,1,6,1,6,1,0,1,202.4,102.8,166.0,42768000.0,0.0,0.0,8.1
A3-00298,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00299,A3,44589368,5,56,7,4,2,0,5,33.9,139.3,114.9,42768000.0,0.0,0.0,6.3
A3-00300,A3,54099596,1,16,1,4,4,0,1,168.5,155.2,57.2,42768000.0,0.0,0.0,3.5
A3-00303,A3,66203613,12,24,3,4,2,1,0,82.7,151.1,85.7,42768000.0,0.0,0.0,30.0
A3-00304,A3,37987050,1,1,1,1,1,1,0,159.2,418.5,159.2,42768000.0,0.0,0.0,24.8
A3-00305,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00306,A3,19820314,2,2,2,1,1,1,0,107.8,419.1,175.7,42768000.0,0.0,0.0,37.1
A3-00307,A3,36290184,2,48,6,4,2,0,2,41.1,164.4,110.3,42768000.0,0.0,0.0,3.5
A3-00308,A3,11428127,9,21,3,7,1,0,9,83.3,83.3,206.3,42768000.0,0.0,0.0,30.1
A3-00309,A3,88287546,30,30,1,10,3,3,0,261.3,65.3,65.3,42768000.0,0.0,0.0,78.2
A3-00310,A3,98837913,1,12,1,6,2,0,1,190.3,96.0,96.0,42768000.0,0.0,0.0,4.1
A3-00313,A3,62755039,1,1,1,1,1,1,0,143.8,464.1,143.8,42768000.0,0.0,0.0,22.4
A3-00314,A3,65137268,2,16,2,4,2,0,2,99.9,150.3,99.9,42768000.0,0.0,0.0,7.0
A3-00315,A3,61411957,36,36,1,12,3,3,0,253.4,52.3,69.8,42768000.0,0.0,0.0,77.9
A3-00318,A3,25188373,8,54,3,18,1,0,8,88.0,35.3,224.2,42768000.0,0.0,0.0,13.0
A3-00319,A3,20187174,1,1,1,1,1,1,0,147.6,391.0,147.6,42768000.0,0.0,0.0,19.9
A3-00320,A3,96196417,36,40,4,10,1,0,36,65.6,65.6,182.5,42768000.0,0.0,0.0,66.1
A3-00321,A3,37751818,1,1,1,1,1,1,0,166.5,554.5,239.4,42768000.0,0.0,0.0,51.7
A3-00323,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A3-00327,A3,47043810,6,6,1,3,2,2,0,237.2,169.5,110.9,42768000.0,0.0,0.0,62.6
A3-00329,A3,97696982,6,24,1,4,6,1,2,258.1,135.2,37.5,42768000.0,0.0,0.0,18.4
A3-00331,A3,49901446,7,12,1,6,2,1,1,207.1,108.0,113.4,42768000.0,0.0,0.0,41.5
A3-00333,A3,34199946,1,12,1,12,1,0,1,246.1,52.7,197.7,42768000.0,0.0,0.0,6.0
A3-00342,A3,33889277,8,28,7,4,1,0,8,36.6,161.0,161.0,42768000.0,0.0,0.0,17.7
A3-00343,A3,85954659,15,63,3,7,3,0,15,84.0,84.0,79.9,42768000.0,0.0,0.0,19.8
A3-00345,A3,79496249,1,6,3,2,1,0,1,78.4,290.6,179.9,42768000.0,0.0,0.0,9.6
A3-00346,A3,19154358,1,1,1,1,1,1,0,148.0,591.9,148.0,42768000.0,0.0,0.0,30.3
A3-00348,A3,80341450,2,2,1,2,1,1,0,170.8,309.4,170.8,42768000.0,0.0,0.0,42.2
A3-00350,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A3-00351,A3,38361065,16,16,4,4,1,1,0,64.4,154.3,200.4,42768000.0,0.0,0.0,74.5
A3-00354,A3,35109273,4,40,4,10,1,0,4,64.1,64.1,227.6,42768000.0,0.0,0.0,8.7
A3-00356,A3,66505499,1,1,1,1,1,1,0,146.3,611.0,162.0,42768000.0,0.0,0.0,33.9
A3-00358,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00360,A3,74405887,4,4,2,1,2,2,0,115.8,463.1,115.8,42768000.0,0.0,0.0,58.1
A3-00361,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00363,A3,64120888,1,5,5,1,1,0,1,53.5,429.0,176.7,42768000.0,0.0,0.0,9.5
A3-00367,A3,39706272,1,6,3,1,2,0,1,80.9,435.3,108.8,42768000.0,0.0,0.0,9.0
A3-00368,A3,91123865,2,24,1,4,6,0,2,151.7,151.7,39.8,42768000.0,0.0,0.0,4.3
A3-00369,A3,46431042,3,20,2,5,2,0,3,115.3,110.5,115.3,42768000.0,0.0,0.0,10.3
A3-00371,A3,12867398,6,6,6,1,1,1,0,44.7,402.3,221.8,42768000.0,0.0,0.0,56.0
A3-00372,A3,62320368,2,2,2,1,1,1,0,127.2,388.3,153.8,42768000.0,0.0,0.0,35.5
A3-00373,A3,22837967,1,1,1,1,1,1,0,155.6,346.1,230.8,42768000.0,0.0,0.0,29.1
A3-00374,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00376,A3,62460198,8,16,1,4,4,2,0,238.2,140.7,54.4,42768000.0,0.0,0.0,34.1
A3-00378,A3,20520806,6,6,1,6,1,1,0,208.0,107.7,178.0,42768000.0,0.0,0.0,55.9
A3-00380,A3,23301986,12,12,1,6,2,2,0,257.1,95.4,114.7,42768000.0,0.0,0.0,78.9
A3-00381,A3,72985085,14,14,1,7,2,2,0,183.4,93.0,93.0,42768000.0,0.0,0.0,51.9
A3-00382,A3,12867398,6,6,6,1,1,1,0,44.7,402.3,221.8,42768000.0,0.0,0.0,56.0
A3-00383,A3,88287546,30,30,1,10,3,3,0,261.3,65.3,65.3,42768000.0,0.0,0.0,78.2
A3-00385,A3,54443785,1,1,1,1,1,1,0,189.0,555.0,201.1,42768000.0,0.0,0.0,49.3
A3-00387,A3,88287546,30,30,1,10,3,3,0,261.3,65.3,65.3,42768000.0,0.0,0.0,78.2
A3-00388,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00390,A3,38296643,2,2,1,2,1,1,0,249.1,308.1,193.2,42768000.0,0.0,0.0,69.3
A3-00392,A3,53497019,1,1,1,1,1,1,0,258.8,592.8,122.4,42768000.0,0.0,0.0,43.9
A3-00393,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A3-00394,A3,87545169,1,20,5,4,1,0,1,49.9,143.6,217.5,42768000.0,0.0,0.0,3.6
A3-00395,A3,79548866,1,20,5,4,1,0,1,49.9,157.8,226.4,42768000.0,0.0,0.0,4.2
A3-00396,A3,68115412,6,6,3,1,2,2,0,69.8,429.7,107.4,42768000.0,0.0,0.0,45.2
A3-00398,A3,34035904,2,8,1,4,2,0,2,169.5,139.4,101.4,42768000.0,0.0,0.0,11.2
A3-00399,A3,68455337,1,18,3,3,2,0,1,79.5,212.5,116.1,42768000.0,0.0,0.0,4.6
A3-00400,A3,91429165,3,16,2,4,2,0,3,134.1,148.7,89.4,42768000.0,0.0,0.0,12.5
A3-00401,A3,27509045,10,81,3,9,3,0,10,68.7,68.7,68.7,42768000.0,0.0,0.0,7.6
A3-00403,A3,98362969,2,2,1,2,1,1,0,141.1,293.4,141.1,42768000.0,0.0,0.0,27.3
A3-00404,A3,27311581,1,1,1,1,1,1,0,141.6,454.2,160.1,42768000.0,0.0,0.0,24.1
A3-00405,A3,22837967,1,1,1,1,1,1,0,155.6,346.1,230.8,42768000.0,0.0,0.0,29.1
A3-00407,A3,98821609,4,52,4,13,1,0,4,63.5,48.7,232.5,42768000.0,0.0,0.0,6.7
A3-00409,A3,64754326,3,9,1,9,1,0,3,172.2,69.6,168.3,42768000.0,0.0,0.0,14.1
A3-00410,A3,38958370,12,12,1,12,1,1,0,267.7,52.9,196.9,42768000.0,0.0,0.0,78.2
A3-00411,A3,46679469,1,4,4,1,1,0,1,63.0,426.6,138.4,42768000.0,0.0,0.0,8.7
A3-00413,A3,45903314,22,22,2,11,1,1,0,134.3,59.2,239.5,42768000.0,0.0,0.0,98.0
A3-00414,A3,62284622,1,48,3,8,2,0,1,86.6,81.5,86.6,42768000.0,0.0,0.0,1.4
A3-00415,A3,93936306,40,40,2,5,4,4,0,125.4,125.4,55.6,42768000.0,0.0,0.0,81.8
A3-00416,A3,62570098,4,4,2,2,1,1,0,111.9,319.8,198.4,42768000.0,0.0,0.0,66.4
A3-00418,A3,71206702,2,2,1,2,1,1,0,143.6,304.9,201.7,42768000.0,0.0,0.0,41.3
A3-00419,A3,58784697,2,2,1,2,1,1,0,159.1,287.4,161.9,42768000.0,0.0,0.0,34.6
A3-00420,A3,55300348,8,8,1,4,2,2,0,149.4,147.0,112.3,42768000.0,0.0,0.0,46.1
A3-00423,A3,87462506,1,1,1,1,1,1,0,165.8,508.6,165.8,42768000.0,0.0,0.0,32.7
A3-00424,A3,77985272,1,1,1,1,1,1,0,263.1,451.5,181.9,42768000.0,0.0,0.0,50.5
A3-00425,A3,81080270,1,2,2,1,1,0,1,109.1,391.4,235.4,42768000.0,0.0,0.0,23.5
A3-00426,A3,75401895,2,2,1,2,1,1,0,174.6,287.8,236.1,42768000.0,0.0,0.0,55.5
A3-00428,A3,87434435,1,1,1,1,1,1,0,135.8,543.2,135.8,42768000.0,0.0,0.0,23.4
A3-00429,A3,85374116,1,12,1,6,2,0,1,190.4,94.3,105.8,42768000.0,0.0,0.0,4.4
A3-00430,A3,21085466,16,16,2,4,2,2,0,104.3,162.8,104.3,42768000.0,0.0,0.0,66.3
A3-00432,A3,59139476,1,1,1,1,1,1,0,161.4,487.0,205.9,42768000.0,0.0,0.0,37.8
A3-00433,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00435,A3,82601323,4,4,2,2,1,1,0,123.7,301.6,126.9,42768000.0,0.0,0.0,44.3
A3-00436,A3,38909429,9,9,3,3,1,1,0,82.1,183.6,235.9,42768000.0,0.0,0.0,74.8
A3-00437,A3,12375400,1,2,1,2,1,0,1,185.0,274.9,222.0,42768000.0,0.0,0.0,26.4
A3-00440,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00441,A3,51271135,5,21,7,3,1,0,5,38.3,202.1,188.5,42768000.0,0.0,0.0,17.1
A3-00442,A3,26445442,14,14,1,7,2,2,0,262.3,85.2,96.1,42768000.0,0.0,0.0,70.3
A3-00443,A3,38909429,9,9,3,3,1,1,0,82.1,183.6,235.9,42768000.0,0.0,0.0,74.8
A3-00444,A3,82711135,1,1,1,1,1,1,0,254.0,499.4,152.6,42768000.0,0.0,0.0,45.3
A3-00445,A3,92204910,3,12,1,4,3,0,3,141.4,141.4,72.9,42768000.0,0.0,0.0,10.2
A3-00446,A3,21897191,12,12,2,3,2,2,0,114.3,204.4,114.3,42768000.0,0.0,0.0,74.9
A3-00447,A3,68683593,2,2,2,1,1,1,0,111.4,384.1,234.8,42768000.0,0.0,0.0,47.0
A3-00448,A3,53823519,1,1,1,1,1,1,0,246.5,500.3,194.0,42768000.0,0.0,0.0,55.9
A3-00449,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-00450,A3,87462506,1,1,1,1,1,1,0,165.8,508.6,165.8,42768000.0,0.0,0.0,32.7
A3-00452,A3,10260356,4,4,2,1,2,2,0,124.6,498.5,92.3,42768000.0,0.0,0.0,53.6
A3-00453,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00455,A3,68680187,28,28,7,4,1,1,0,37.5,146.0,146.0,42768000.0,0.0,0.0,52.3
A3-00456,A3,33697175,3,16,1,8,2,0,3,248.2,82.2,82.2,42768000.0,0.0,0.0,11.8
A3-00457,A3,44832423,1,1,1,1,1,1,0,160.4,392.6,216.5,42768000.0,0.0,0.0,31.9
A3-00459,A3,99915836,1,1,1,1,1,1,0,264.0,477.5,168.0,42768000.0,0.0,0.0,49.5
A3-00461,A3,86686147,2,2,1,2,1,1,0,199.2,285.7,214.5,42768000.0,0.0,0.0,57.1
A3-00462,A3,48876205,2,2,1,2,1,1,0,161.3,276.7,216.6,42768000.0,0.0,0.0,45.2
A3-00464,A3,29163438,7,21,1,7,3,1,0,170.3,93.3,71.7,42768000.0,0.0,0.0,18.6
A3-00465,A3,69956845,1,36,1,6,6,0,1,250.8,105.8,38.1,42768000.0,0.0,0.0,2.4
A3-00471,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00474,A3,61624465,1,1,1,1,1,1,0,152.2,570.8,152.2,42768000.0,0.0,0.0,30.9
A3-00476,A3,91113371,4,4,2,1,2,2,0,97.7,472.2,118.1,42768000.0,0.0,0.0,51.0
A3-00477,A3,21325802,1,450,6,15,5,0,1,43.0,43.0,43.0,42768000.0,0.0,0.0,0.2
A3-00479,A3,60544167,2,4,2,2,1,0,2,120.6,293.5,120.6,42768000.0,0.0,0.0,20.0
A3-00482,A3,95988027,1,2,2,1,1,0,1,95.8,407.2,210.6,42768000.0,0.0,0.0,19.2
A3-00483,A3,80916680,5,72,6,4,3,0,5,42.9,163.1,75.1,42768000.0,0.0,0.0,6.1
A3-00489,A3,99915836,1,1,1,1,1,1,0,264.0,477.5,168.0,42768000.0,0.0,0.0,49.5
A3-00493,A3,79877646,1,1,1,1,1,1,0,261.2,356.2,165.6,42768000.0,0.0,0.0,36.0
A3-00494,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-00497,A3,83999718,1,75,3,5,5,0,1,83.7,129.2,42.2,42768000.0,0.0,0.0,1.1
A3-00498,A3,20628172,2,2,2,1,1,1,0,126.0,397.2,142.2,42768000.0,0.0,0.0,33.3
A3-00501,A3,60196002,12,12,2,2,3,3,0,123.3,284.5,75.9,42768000.0,0.0,0.0,74.7
A3-00502,A3,81405333,1,20,5,4,1,0,1,52.0,163.7,147.7,42768000.0,0.0,0.0,2.9
A3-00503,A3,52740574,16,16,2,4,2,2,0,98.7,135.5,98.7,42768000.0,0.0,0.0,49.4
A3-00504,A3,37987050,1,1,1,1,1,1,0,159.2,418.5,159.2,42768000.0,0.0,0.0,24.8
A3-00510,A3,90551804,2,4,2,1,2,1,0,112.2,363.0,112.2,42768000.0,0.0,0.0,21.4
A3-00512,A3,64757886,1,1,1,1,1,1,0,158.6,447.0,158.6,42768000.0,0.0,0.0,26.3
A3-00513,A3,64318766,8,8,1,4,2,2,0,198.9,140.8,96.2,42768000.0,0.0,0.0,50.4
A3-00514,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-00515,A3,75720505,2,2,2,1,1,1,0,115.4,341.1,191.1,42768000.0,0.0,0.0,35.2
